"id","adr_province_id","adr_district_id","code","name_kh","name_en","type","reference","created_at","updated_at","deleted_at"
"1","1","1","10201","បន្ទាយនាង","Banteay Neang","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"2","1","1","10202","បត់ត្រង់","Bat Trang","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"3","1","1","10203","ចំណោម","Chamnaom","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"4","1","1","10204","គោកបល្ល័ង្គ","Kouk Ballangk","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"5","1","1","10205","គយម៉ែង","Koy Maeng","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"6","1","1","10206","អូរប្រាសាទ","Ou Prasat","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"7","1","1","10207","ភ្នំតូច","Phnum Touch","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"8","1","1","10208","រហាត់ទឹក","Rohat Tuek","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"9","1","1","10209","ឫស្សីក្រោក","Ruessei Kraok","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"10","1","1","10210","សំបួរ","Sambuor","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"11","1","1","10211","សឿ","Soea","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"12","1","1","10212","ស្រះរាំង","Srah Reang","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"13","1","1","10213","តាឡំ","Ta Lam","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"14","1","2","10301","ណាំតៅ","Nam Tau","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"15","1","2","10302","ប៉ោយចារ","Poy Char","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"16","1","2","10303","ពន្លៃ","Ponley","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"17","1","2","10304","ស្ពានស្រែង","Spean Sraeng","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"18","1","2","10305","ស្រះជីក","Srah Chik","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"19","1","2","10306","ភ្នំដី","Phnum Dei","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"20","1","3","10401","ឈ្នួរមានជ័យ","Chnuor Mean Chey","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"21","1","3","10402","ជប់វារី","Chob Vari","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"22","1","3","10403","ភ្នំលៀប","Phnum Lieb","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"23","1","3","10404","ប្រាសាទ","Prasat","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"24","1","3","10405","ព្រះនេត្រព្រះ","Preak Netr Preah","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"25","1","3","10406","រហាល","Rohal","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"26","1","3","10407","ទានកាំ","Tean Kam","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"27","1","3","10408","ទឹកជោរ","Tuek Chour","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"28","1","3","10409","បុស្បូវ","Bos Sbov","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"29","1","4","10501","ចង្ហា","Changha","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"30","1","4","10502","កូប","Koub","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"31","1","4","10503","គុត្ដសត","Kuttasat","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"32","1","4","10505","សំរោង","Samraong","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"33","1","4","10506","សូភី","Souphi","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"34","1","4","10507","សឹង្ហ","Soengh","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"35","1","4","10509","អូរបីជាន់","Ou Beichoan","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"36","1","5","10602","កំពង់ស្វាយ","Kampong Svay","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"37","1","5","10603","កោះពងសត្វ","Kaoh Pong Satv","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"38","1","5","10604","ម្កាក់","Mkak","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"39","1","5","10605","អូរអំបិល","Ou Ambel","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"40","1","5","10606","ភ្នៀត","Phniet","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"41","1","5","10607","ព្រះពន្លា","Preah Ponlea","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"42","1","5","10608","ទឹកថ្លា","Tuek Thla","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"43","1","6","10701","បន្ទាយឆ្មារ","Banteay Chhmar","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"44","1","6","10702","គោករមៀត","Kouk Romiet","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"45","1","6","10703","ភូមិថ្មី","Phum Thmei","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"46","1","6","10704","ថ្មពួក","Thma Puok","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"47","1","6","10705","គោកកឋិន","Kouk Kakthen","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"48","1","6","10706","គំរូ","Kumru","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"49","1","7","10801","ផ្គាំ","Phkoam","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"50","1","7","10802","សារង្គ","Sarongk","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"51","1","7","10803","ស្លក្រាម","Sla Kram","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"52","1","7","10804","ស្វាយចេក","Svay Chek","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"53","1","7","10805","តាបែន","Ta Baen","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"54","1","7","10806","តាផូ","Ta Phou","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"55","1","7","10807","ទ្រាស","Treas","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"56","1","7","10808","រលួស","Roluos","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"57","1","8","10901","បឹងបេង","Boeng Beng","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"58","1","8","10902","ម៉ាឡៃ","Malai","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"59","1","8","10903","អូរសំព័រ","Ou Sampoar","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"60","1","8","10904","អូរស្រឡៅ","Ou Sralau","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"61","1","8","10905","ទួលពង្រ","Tuol Pongro","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"62","1","8","10906","តាគង់","Ta Kong","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"63","1","9","11001","និមិត្ដ","Nimitt","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"64","1","9","11002","ប៉ោយប៉ែត","Paoy Paet","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"65","1","9","11003","ផ្សារកណ្តាល","Phsar Kandal","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"66","2","10","20101","កន្ទឺ ១","Kantueu Muoy","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"67","2","10","20102","កន្ទឺ ២","Kantueu Pir","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"68","2","10","20103","បាយដំរាំ","Bay Damram","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"69","2","10","20104","ឈើទាល","Chheu Teal","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"70","2","10","20105","ចែងមានជ័យ","Chaeng Mean Chey","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"71","2","10","20106","ភ្នំសំពៅ","Phnum Sampov","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"72","2","10","20107","ស្នឹង","Snoeng","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"73","2","10","20108","តាគ្រាម","Ta Kream","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"74","2","11","20201","តាពូង","Ta Pung","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"75","2","11","20202","តាម៉ឺន","Ta Meun","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"76","2","11","20203","អូរតាគី","Ou Ta Ki","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"77","2","11","20204","ជ្រៃ","Chrey","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"78","2","11","20205","អន្លង់រុន","Anlong Run","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"79","2","11","20206","ជ្រោយស្ដៅ","Chrouy Sdau","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"80","2","11","20207","បឹងព្រីង","Boeng Pring","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"81","2","11","20208","គោកឃ្មុំ","Kouk Khmum","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"82","2","11","20209","បន្សាយត្រែង","Bansay Traeng","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"83","2","11","20210","រូងជ្រៃ","Rung Chrey","Commune","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"84","2","12","20301","ទួលតាឯក","Tuol Ta Ek","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"85","2","12","20302","ព្រែកព្រះស្ដេច","Prek Preah Sdach","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"86","2","12","20303","រតនៈ","Rottanak","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"87","2","12","20304","ចំការសំរោង","Chomkar Somraong","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"88","2","12","20305","ស្លាកែត","Sla Ket","Sangkat","","2024-02-20 16:34:12","2024-02-20 16:34:12",""
"89","2","12","20306","ក្ដុលដូនទាវ","Kdol Doun Teav","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"90","2","12","20307","អូរម៉ាល់","OMal","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"91","2","12","20308","វត្ដគរ","wat Kor","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"92","2","12","20309","អូរចារ","Ou Char","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"93","2","12","20310","ស្វាយប៉ោ","Svay Por","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"94","2","13","20401","បវេល","Bavel","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"95","2","13","20402","ខ្នាចរមាស","Khnach Romeas","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"96","2","13","20403","ល្វា","Lvea","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"97","2","13","20404","ព្រៃខ្ពស់","Prey Khpos","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"98","2","13","20405","អំពិលប្រាំដើម","Ampil Pram Daeum","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"99","2","13","20406","ក្ដុលតាហែន","Kdol Ta Haen","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"100","2","13","20407","ឃ្លាំងមាស","Khlaeng Meas","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"101","2","13","20408","បឹងប្រាំ","Boeung Pram","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"102","2","14","20501","ព្រែកនរិន្ទ","Preaek Norint","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"103","2","14","20502","សំរោងក្នុង","Samraong Knong","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"104","2","14","20503","ព្រែកខ្ពប","Preaek Khpob","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"105","2","14","20504","ព្រែកហ្លួង","Preaek Luong","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"106","2","14","20505","ពាមឯក","Peam Aek","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"107","2","14","20506","ព្រៃចាស់","Prey Chas","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"108","2","14","20507","កោះជីវាំង","Kaoh Chiveang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"109","2","15","20601","មោង","Moung","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"110","2","15","20602","គារ","Kear","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"111","2","15","20603","ព្រៃស្វាយ","Prey Svay","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"112","2","15","20604","ឫស្សីក្រាំង","Ruessei Krang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"113","2","15","20605","ជ្រៃ","Chrey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"114","2","15","20606","តាលាស់","Ta Loas","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"115","2","15","20607","កកោះ","Kakaoh","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"116","2","15","20608","ព្រៃតូច","Prey Touch","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"117","2","15","20609","របស់មង្គល","Robas Mongkol","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"118","2","16","20701","ស្ដៅ","Sdau","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"119","2","16","20702","អណ្ដើកហែប","Andaeuk Haeb","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"120","2","16","20703","ផ្លូវមាស","Phlov Meas","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"121","2","16","20704","ត្រែង","Traeng","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"122","2","16","20705","រស្មីសង្ហារ","Reaksmei Songha","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"123","2","17","20801","អន្លង់វិល","Anlong Vil","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"124","2","17","20802","នរា","Norea","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"125","2","17","20803","តាប៉ុន","Ta Pon","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"126","2","17","20804","រកា","Roka","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"127","2","17","20805","កំពង់ព្រះ","Kampong Preah","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"128","2","17","20806","កំពង់ព្រៀង","Kampong Prieng","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"129","2","17","20807","រាំងកេសី","Reang Kesei","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"130","2","17","20808","អូរដំបង ១","Ou Dambang Muoy","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"131","2","17","20809","អូរដំបង ២","Ou Dambang Pir","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"132","2","17","20810","វត្ដតាមិម","Vaot Ta Muem","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"133","2","18","20901","តាតោក","Ta Taok","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"134","2","18","20902","កំពង់ល្ពៅ","Kampong Lpov","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"135","2","18","20903","អូរសំរិល","Ou Samril","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"136","2","18","20904","ស៊ុង","Sung","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"137","2","18","20905","សំឡូត","Samlout","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"138","2","18","20906","មានជ័យ","Mean Chey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"139","2","18","20907","តាសាញ","Ta Sanh","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"140","2","19","21001","សំពៅលូន","Sampov Lun","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"141","2","19","21002","អង្គរបាន","Angkor Ban","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"142","2","19","21003","តាស្ដា","Ta Sda","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"143","2","19","21004","សន្ដិភាព","Santepheap","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"144","2","19","21005","សេរីមានជ័យ","Serei Mean Chey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"145","2","19","21006","ជ្រៃសីមា","Chrey Seima","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"146","2","20","21101","ភ្នំព្រឹក","Phnum Proek","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"147","2","20","21102","ពេជ្រចិន្ដា","Pech Chenda","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"148","2","20","21103","បួរ","Bour","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"149","2","20","21104","បារាំងធ្លាក់","Barang Thleak","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"150","2","20","21105","អូររំដួល","Ou Rumduol","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"151","2","21","21201","កំរៀង","Kamrieng","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"152","2","21","21202","បឹងរាំង","Boeng Reang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"153","2","21","21203","អូរដា","Ou Da","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"154","2","21","21204","ត្រាង","Trang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"155","2","21","21205","តាសែន","Ta Saen","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"156","2","21","21206","តាក្រី","Ta Krei","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"157","2","22","21301","ធិបតី","Thipakdei","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"158","2","22","21302","គាស់ក្រឡ","Kaos Krala","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"159","2","22","21303","ហប់","Hab","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"160","2","22","21304","ព្រះផុស","Preah Phos","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"161","2","22","21305","ដូនបា","Doun Ba","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"162","2","22","21306","ឆ្នាល់មាន់","Chhnal Moan","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"163","2","23","21401","ព្រែកជីក","Preaek Chik","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"164","2","23","21402","ព្រៃត្រឡាច","Prey Tralach","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"165","2","23","21403","មុខរាហ៍","Mukh Reah","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"166","2","23","21404","ស្តុកប្រវឹក","Sdok Pravoek","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"167","2","23","21405","បាសាក់","Basak","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"168","3","24","30101","បាធាយ","Batheay","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"169","3","24","30102","ច្បារអំពៅ","Chbar Ampov","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"170","3","24","30103","ជាលា","Chealea","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"171","3","24","30104","ជើងព្រៃ","Cheung Prey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"172","3","24","30105","មេព្រីង","Me Pring","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"173","3","24","30106","ផ្អាវ","Ph'av","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"174","3","24","30107","សំបូរ","Sambour","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"175","3","24","30108","សណ្ដែក","Sandaek","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"176","3","24","30109","តាំងក្រាំង","Tang Krang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"177","3","24","30110","តាំងក្រសាំង","Tang Krasang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"178","3","24","30111","ត្រប់","Trab","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"179","3","24","30112","ទំនប់","Tumnob","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"180","3","25","30201","បុសខ្នុរ","Bos Khnor","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"181","3","25","30202","ចំការអណ្ដូង","Chamkar Andoung","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"182","3","25","30203","ជយោ","Cheyyou","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"183","3","25","30204","ល្វាលើ","Lvea Leu","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"184","3","25","30205","ស្ពឺ","Spueu","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"185","3","25","30206","ស្វាយទាប","Svay Teab","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"186","3","25","30207","តាអុង","Ta Ong","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"187","3","25","30208","តាប្រុក","Ta Prok","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"188","3","26","30301","ខ្នុរដំបង","Khnor Dambang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"189","3","26","30302","គោករវៀង","Kouk Rovieng","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"190","3","26","30303","ផ្ដៅជុំ","Pdau Chum","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"191","3","26","30304","ព្រៃចារ","Prey Char","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"192","3","26","30305","ព្រីងជ្រុំ","Pring Chrum","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"193","3","26","30306","សំពងជ័យ","Sampong Chey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"194","3","26","30307","ស្ដើងជ័យ","Sdaeung Chey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"195","3","26","30308","សូទិព្វ","Soutib","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"196","3","26","30309","ស្រម៉រ","Sramar","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"197","3","26","30310","ត្រពាំងគរ","Trapeang Kor","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"198","3","27","30501","បឹងកុក","Boeng Kok","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"199","3","27","30502","កំពង់ចាម","Kampong Cham","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"200","3","27","30503","សំបួរមាស","Sambuor Meas","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"201","3","27","30504","វាលវង់","Veal Vong","Sangkat","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"202","3","28","30601","អំពិល","Ampil","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"203","3","28","30602","ហាន់ជ័យ","Hanchey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"204","3","28","30603","កៀនជ្រៃ","Kien Chrey","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"205","3","28","30604","គគរ","Kokor","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"206","3","28","30605","កោះមិត្ដ","Kaoh Mitt","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"207","3","28","30606","កោះរកា","Kaoh Roka","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"208","3","28","30607","កោះសំរោង","Kaoh Samraong","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"209","3","28","30608","កោះទន្ទឹម","Kaoh Tontuem","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"210","3","28","30609","ក្រឡា","Krala","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"211","3","28","30610","អូរស្វាយ","Ou Svay","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"212","3","28","30611","រអាង","Ro'ang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"213","3","28","30612","រំចេក","Rumchek","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"214","3","28","30613","ស្រក","Srak","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"215","3","28","30614","ទ្រាន","Trean","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"216","3","28","30615","វិហារធំ","Vihear Thum","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"217","3","29","30701","អង្គរបាន","Angkor Ban","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"218","3","29","30702","កងតាណឹង","Kang Ta Noeng","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"219","3","29","30703","ខ្ចៅ","Khchau","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"220","3","29","30704","ពាមជីកង","Peam Chi Kang","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"221","3","29","30705","ព្រែកកុយ","Preaek Koy","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"222","3","29","30706","ព្រែកក្របៅ","Preaek Krabau","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"223","3","29","30707","រាយប៉ាយ","Reay Pay","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"224","3","29","30708","រកាអារ","Roka Ar","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"225","3","29","30709","រកាគយ","Roka Koy","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"226","3","29","30710","ស្ដៅ","Sdau","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"227","3","29","30711","សូរគង","Sour Kong","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"228","3","30","30801","កំពង់រាប","Kampong Reab","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"229","3","30","30802","កោះសូទិន","Kaoh Sotin","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"230","3","30","30803","ល្វេ","Lve","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
"231","3","30","30804","មហាលាភ","Moha Leaph","Commune","","2024-02-20 16:34:13","2024-02-20 16:34:13",""
